"track_n","line","lyric","track_title","clean_track_title"
6,64,"When they reminisce over you, my God","Can't Tell Me Nothing","can't tell me nothing"
6,65,"La, la, la la","Can't Tell Me Nothing","can't tell me nothing"
6,66,"Wait 'til I get my money right","Can't Tell Me Nothing","can't tell me nothing"
6,67,"La, la, la la","Can't Tell Me Nothing","can't tell me nothing"
6,68,"Then you can't tell me nothing, right?","Can't Tell Me Nothing","can't tell me nothing"
6,69,"Excuse me, was you saying something?","Can't Tell Me Nothing","can't tell me nothing"
6,70,"Uh uh, you can't tell me nothing","Can't Tell Me Nothing","can't tell me nothing"
6,71,"You can't tell me nothing","Can't Tell Me Nothing","can't tell me nothing"
6,72,"Uh uh, you can't tell me nothing","Can't Tell Me Nothing","can't tell me nothing"
6,73,"La, la, la la","Can't Tell Me Nothing","can't tell me nothing"
6,74,"Wait 'til I get my money right","Can't Tell Me Nothing","can't tell me nothing"
6,75,"La, la, la la","Can't Tell Me Nothing","can't tell me nothing"
6,76,"Then you can't tell me nothing, right?","Can't Tell Me Nothing","can't tell me nothing"
6,77,"(I'm serious nigga, I got money)","Can't Tell Me Nothing","can't tell me nothing"
7,1,"It's what you all been waiting for, ain't it?","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,2,"What people pay paper for, damn it","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,3,"They can't stand it, they want something new","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,4,"So let's get reacquainted, became the hood favorite","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,5,"I can't even explain it, I surprise myself too","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,6,"Life of a Don, lights keep glowin'Comin' in the club wit' that fresh shit on","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,7,"Wit' somethin' crazy on my arm, uh-huh-hum","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,8,"And here's another hit, Barry Bonds","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,9,"We outta here, baby! We outta here, baby!","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,10,"We outta here, baby!","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,11,"Dude! Fresh off the plane—Konnichiwa, bitches","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,12,"Turn around another plane, my passport on pivot","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,13,"Ask for it, I did it—that asshole done did it","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,14,"Talked it, then he lived it, spit it, then he shit it","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,15,"I don't need writērs, I might bounce ideas","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,16,"But only I could come up with some shit like this","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,17,"I done played the underdog my whole career","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,18,"I've been a very good sport, haven't I, this year?","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,19,"They say, ""He goin' crazy and we seen this before""","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,20,"But I'm doing pretty good as far as geniuses go","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,21,"And I'm doing pretty hood in my pink polo","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,22,"Nigga, please, how you gon' say I ain't no Lo-head?","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,23,"'Cause my Dior got me more model head?","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,24,"I'm insulted, you should go 'head","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,25,"And bow so hard 'til your knees hit your forehead","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,26,"And the flow just hit code red","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,27,"Top five MCs, you ain't gotta remind me","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,28,"Top five MCs, you gotta rewind me","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,29,"I'm high up on the line, you could get behind me","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,30,"But my head's so big, you can't sit behind me","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,31,"Life of a Don, lights keep glowin'Comin' in the club wit' that fresh shit on","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,32,"Wit' somethin' crazy on my arm, uh-huh-hum","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,33,"And here's another hit, Barry Bonds","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,34,"Yeah, yeah, we outta here, baby!","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,35,"What? What? We outta here, baby!Ayy, Mr. West, we so outta here, baby!","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,36,"And me? I'm Mr. Weezy Baby, yeah!","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,37,"I'm so bright, not shady","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,38,"My teeth and my ice so white like Shady","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,39,"Ice in my teeth so refrigerated","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,40,"I'm so fuckin' good like I'm sleepin' with Meagan (Ha!)","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,41,"I'm all about my Franklins, Lincolns, and Reagans","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,42,"Whenever they make them, I shall hayve them","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,43,"Oops, I meant ""have them""—I'm so crazy","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,44,"But if you play crazy, you be sleeping with daisies","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,45,"I'm such a hayvoc—oops, I meant ""havoc""And my drink's still pinker than the Easter rabbit","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,46,"And I'm still col' like Keyshia's family","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,47,"Stove on my waist turn beef to patties (Bow!)","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,48,"And I ate it 'cause I'm so avid (No homo)","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,49,"And I don't front and I don't go backwards","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,50,"And I don't practice, and I don't lack shit","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,51,"And you can get buried—suck my bat, bitch (ha!)","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,52,"We outta here, baby!","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,53,"We outta here, baby!","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,54,"We outta here, baby!Swag at a hundred and climbin', baby, yeah!","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,55,"Life of a Don, lights keep glowin'","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,56,"Comin' in the club wit' that fresh shit on","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,57,"Wit' somethin' crazy on my arm, uh-huh-hum","Barry Bonds (Ft. Lil Wayne)","barry bonds"
7,58,"And here's another hit, Barry Bonds","Barry Bonds (Ft. Lil Wayne)","barry bonds"
8,1,"La-da-da da-da da-da da-da da-da da","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,2,"Blap!","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,3,"We go through too much bullshit","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,4,"Just to mess with these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,5,"We go through too much bullshit","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,6,"Just to mess with these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,7,"We go","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,8,"Through too","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,9,"Much shit","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,10,"To mess","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,11,"Mess with","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,12,"These drunk","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,13,"All of these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,14,"Driving around town looking for the best spot","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,15,"For the drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,16,"Up in the club look at here what we got","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,17,"Some drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,18,"Stop dancing with your girlfriend and come dance with me","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,19,"Stop talking 'bout your boyfriend since he is not me","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,20,"Stop running up my tab 'cause these drinks is not free","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,21,"You drunk and hot girl","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,22,"We go through too much bullshit","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,23,"Just to mess with these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,24,"We go through too much bullshit","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,25,"Just to mess with these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,26,"We go","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,27,"Through too","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,28,"Much shit","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,29,"To mess","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,30,"Mess with","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,31,"These drunk","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,32,"All of these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,33,"I don't want to drop your friends off, I just want you","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,34,"You drunk and hot girl","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,35,"You want to sit down but we hit the drive-thru","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,36,"You drunk and hot girl","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,37,"Please don't fall asleep, baby, we almost back","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,38,"Please don't throw up in the car, we almost crashed","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,39,"Oh, now you sober, how'd I know you'd say that","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,40,"You drunk and hot girl","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,41,"We go through too much bullshit","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,42,"Just to mess with these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,43,"We go through too much bullshit","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,44,"Just to mess with these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,45,"We go","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,46,"Through too","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,47,"Much shit","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,48,"To mess","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,49,"Mess with","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,50,"These drunk","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,51,"All of these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,52,"Love the dangerous necessity that people seek","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,53,"Without regard to where they are","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,54,"The human heart is curious","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,55,"Above all things, love, the lights are low, your eyes are bright","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,56,"The music plays, it's sweet delight","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,57,"It's out of sight, I'm feeling right","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,58,"Your dress is tight","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,59,"Oh howwwwww, I want you right now","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,60,"Don't tell me, you sing, you about to get a deal","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,61,"You drunk and hot girl","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,62,"""Ah da da da da,"" That's how the fuck you sound","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,63,"You drunk and hot girl, yeah","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,64,"You only live once, do whatever you like","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,65,"I thought I'd be with you for only one night","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,66,"Now I'm with this girl for the rest of my life","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,67,"That drunk and hot girl","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,68,"We go through too much bullshit just to mess with these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,69,"(A little sippy sippy)","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
8,70,"We gonna through too much bullshit just to mess with these drunk and hot girls","Drunk and Hot Girls (Ft. Yasiin Bey)","drunk and hot girls"
